dataset	index_in_dataset	lang_code	source	reference	translation	comet_score
ds_ntrex_zu	919	zu	Kuyisiko manje ukubheka ukubaluleka kuka Brexit kunoma iyiphi i-engela ifilimu yase Britain futhi ayibukeki ihambisa nokuvuswa kwalomdlalo wamahlaya i-Johnny English – eyaqala kudala ngo 2003 noJohnny English nokubuyiswa kwayo ngo 2011 i-Johnny English Reborn.	It's traditional now to look for Brexit significances in any new film with a British slant and that does seem applicable to this revival of the Johnny English action-comedy spoof franchise - which started back in 2003 with Johnny English and spluttered back to life in 2011 with Johnny English Reborn.	Kunesimo manje lokubheka ukubaluleka kwe-Brexit kunoma yiliphi ifilimu yaseMelika futhi ayibukeki ihamba namuhla nokuqala kabuhlungu komdlalo we-Johnny English – owaqala ngo-2003 noJohnny English nokuphinda ngowe-2011 njenge-Johnny English Reborn.	0.39385586977005005
ds_ntrex_zu	920	zu	Ukudla amazambane ashisayo njenge sisho kwisihloko sokuthi singaba nethuba elisha lokudayisa ngaphandle?	Will tongue-in-cheek self-satire on the subject of how obviously rubbish we are be the nation's new export opportunity?	Ukudla amazambane ashisayo - ngabe sesithole ithuba elisha lokudayisa?	0.3549939692020416
ds_ntrex_zu	921	zu	Kunoma isiphi isilinganiso, ihlo elivuliwe, ubuso berabha baJohnny English obenegunya lokukhuthaza izinto ezintsha okwesibili – lelo gama liyihlaya elikhulu eliklanyelwe izinkundla zamabhayisikobho zabantu abangasikhulumi Isingisi.	At any rate, the pop-eyed, rubber-faced incompetent Johnny English has had his licence to cock things up renewed for the second time - that name of his signalling more than anything else that he is a broad comic creation designed for non-English-speaking cinemagoing territories.	Ngakho noma kanjani, umlomo ovulekile, ubuso buka-Johnny English onegunya lokusungula izinto ezintsha - lelo gama liyihlaya elikhulu elichaswe yizinkundla zabantu abangasikhulumi isiNgisi.	0.3410167396068573
ds_ntrex_zu	922	zu	Impela uyi-ejenti yenhloli engakhaliphile okudlula ngisho nokuzenzisa kwakhe okungajwayelekile kuya kubukhazikhazi kuveza  i-Clouseau, uchatha ka Mr Bean nomfutho wakhe ovela kushuni weChariots of Fire theme kumkhosi wokuvulwa weeLondon 2012 Olympics.	He is of course the daft secret agent who despite his bizarre pretensions to smoothie glamour has got a little bit of Clouseau, a dash of Mr Bean and a dollop of that chap contributing a single note to the Chariots of Fire theme tune at the London 2012 Olympics opening ceremony.	Ngempela yi-ejenti yokuhlola engakhaliphile, edlutha usizo lwakhe olungajwayelekile, ifana no-Clouseau, echaza uMr Bean nomqondo owavela kwiculo yaseChariots of Fire ngomcimbi wokuvulwa kweeLondon 2012 Olympics.	0.32827240228652954
ds_ntrex_zu	923	zu	Futhi kususelwa kumhambi nendoda yemfihlakalo uAtkinson odlula kwizikhangiso omanje sewakhohlakala eBarclaycard TV, oshiye isiphithiphithi ekuvukeni kwakhe.	He's also originally based on the traveller and international man of mystery Atkinson once played in the now forgotten Barclaycard TV ads, leaving chaos in his wake.	Futhi esikhathini samuva uAtkinson oshiye izincazelo zika-Barclaycard TV, ewele isiphithiphithi ekuvukeni kwakhe.	0.37059494853019714
ds_ntrex_zu	924	zu	Kunezikhathi ezinye nezimbili kulokuvakasha kwamanje e-JE.	There are one or two nice moments in this latest JE outing.	Kunenkulungwane ezinye kulokhu kwakanjalo kwe-JE.	0.39912551641464233
ds_ntrex_zu	925	zu	Ngiyamthanda uJohnny English eyogibela ihelicopter ebe egqke isudi yakudala yamasosha nezinkemba ezincane zilenga esigqokweni sakhe.	I loved Johnny English approaching a helicopter while dressed in a medieval suit of armour and the rotor blades briefly clanging against his helmet.	Ngiyamthanda uJohnny English eyogibela ihelicopter ebe egqke isudi yakudala yamasosha nezinkemba ezincane zilenga esigqokweni sakhe.	0.24263808131217957
ds_ntrex_zu	926	zu	Isipho sika Atkinson samahlaya siwumbukiso, kodwa ukuhlekisa kubukeka ngathi kuphansi futhi kuyihaba kakhulu, ikakhulukazi kumkhiqizo wamafilimu “ajulile” njengo 007 neMission Impossible uqobo manje anikeza amahlaya njengesithako.	Atkinson's gift for physical comedy is on display, but the humour feels pretty underpowered and weirdly superfluous, especially as the "serious" film brands like 007 and Mission Impossible themselves now confidently offer comedy as an ingredient.	Isipho sika Atkinson samahlaya siwumbukiso, kodwa ukuhlekisa kubukeka ngathi kuphansi futhi kuyihaba kakhulu, ikakhulukazi kumkhiqizo wamafilimu "ajulile" njengo 007 neMission Impossible uqobo manje anikeza amahlaya njengesithako.	0.3254152238368988
ds_ntrex_zu	927	zu	Amahlaya ngathi aphezuukwizingane kunabantu abadala, kanti kimi uhambo luka Johnny English awanahlonze futhi awamasha futhi awagxilile kwifilimu ka Atkinson engenamsindo eyengezwe ngemisindo nobuntu buka Bean.	The humour feels as if it is pitched at kids rather than adults, and for me Johnny English's wacky misadventures aren't as inventive and focused as Atkinson's silent-movie gags in the persona of Bean.	Amahlaya ngathi aphezuukwizingane kunabantu abadala, kanti kimi uhambo luka Johnny English awanahlonze futhi awamasha futhi awagxilile kwifilimu ka Atkinson engenamsindo eyengezwe ngemisindo nobuntu buka Bean.	0.31731274724006653
ds_ntrex_zu	928	zu	Indaba esegudwini manje ileyo yokuthi iGreat Britain isenkigeni enkulu.	The perennially topical premise now is that Great Britain is in serious trouble.	Indaba esegudwini manje ileyo yokuthi iGreat Britain isenkigeni enkulu.	0.48048195242881775
ds_ntrex_zu	929	zu	Icyber-hacker ingene kwinethiwekho eymfihlo yezinhloli yase Britain, iveza imniningwane yama-ejenti aseBritain kumkhakha, okukhathaze i-ejenti ebibekiwe emsebenzini – okuwumsebenzi omncane kuKevin Eldon.	A cyber-hacker has infiltrated Britain's super-secret web network of spies, revealing the identities of all Britain's agents in the field, to the dismay of the agent on duty - a regrettably small role for Kevin Eldon.	Icyber-hacker ingene kwinethiwekho eymfihlo yezinhloli yase Britain, iveza imniningwane yama-ejenti aseBritain kumkhakha, okukhathaze i-ejenti ebibekiwe emsebenzini – okuwumsebenzi omncane kuKevin Eldon.	0.32422634959220886
ds_ntrex_zu	930	zu	Umzuzu wokugcina kwi-prime minister ozithwele  nosemnkantsha ubovu, obhekene nokwahluleka kumphakathi wezepolitiki: U-Emma Thompson uzama ngokusemandleni ukulingisa uTeresa-May kodwa akukho okutheni kumbhalo angasebeza ngakho.	It's the last straw for a prime minister who is a pompous and embattled figure, already suffering a complete meltdown of political unpopularity: Emma Thompson does her very best with this quasi-Teresa-May character but there's nothing much in the script to work with.	Umzuzu wokugcina kwi-prime minister ozithwele  nosemnkantsha obovu, obhekene nokwahluleka kumphakathi wezepolitiki: U-Emma Thompson uzama ngokusemandleni ukulingisa uTeresa-May kodwa akukho okutheni kumbhalo angasebeza ngakho.	0.29598650336265564
ds_ntrex_zu	931	zu	Abayali bakhe bobunhloli bamazisa ukuthi yonke inhloli impintshiwe, kuzomele alande umuntu osesempeshenini.	Her intelligence advisers inform her that as every single active spy has been compromised, she will have to bring someone out of retirement.	Abayali bakhe bobunhloli bamazisa ukuthi yonke inhloli impintshiwe, kuzomele alande umuntu osesempeshenini.	0.3393862843513489
ds_ntrex_zu	932	zu	Lokhu kusho ukuthi uJohnny English uqobo, manje njengo schoolmaster endaweni ebizayo, kodwa enika izifundo ezingaqoshiwe zokuthi ubakanjani inhloli: amahlaya lawa, njengoba u-English unikeza imfundiso zobunhloli eRock-type academy.	And that means bumbling Johnny English himself, now employed as a schoolmaster in some posh establishment, but giving off-the-record lessons in how to be an undercover operative: some nice gags here, as English offers a School of Rock-type academy of spying.	Lokhu kusho ukuthi uJohnny English uqobo, manje njengo schoolmaster endaweni ebizayo, kodwa enika izifundo ezingaqoshiwe zokuthi ubakanjani inhloli: amahlaya lawa, njengoba u-English unikeza imfundiso zobunhloli eRock-type academy.	0.3895425498485565
ds_ntrex_zu	933	zu	U-Englishugijinyiswe eWhitehall ukuba anikwe imiyalo ephuthumayo futhi ahlanganiswe nomlingani uBough, pedlalwa futhi uBen Miller.	English is whisked back to Whitehall for an emergency briefing and reunited with his former long-suffering sidekick Bough, played again by Ben Miller.	U-Englishugijinyiswe eWhitehall ukuba anikwe imiyalo ephuthumayo futhi ahlanganiswe nomlingani uBough, pedlalwa futhi uBen Miller.	0.4058161973953247
ds_ntrex_zu	934	zu	UBough useyindoda eshadile, ohlanganiswa ne-submarine commander, indawo emnandi edlalwa ngu Vicki Pepperdine okudlalwe ngaye.	Bough is now a married man, hitched to a submarine commander, a jolly-hockey-sticks role in which Vicki Pepperdine is a bit wasted.	UBough useyindoda eshadile, ohlanganiswa ne-submarine commander, indawo emnandi edlalwa ngu Vicki Pepperdine okudlalwe ngaye.	0.4094487726688385
ds_ntrex_zu	935	zu	Ngakho ke uBatman noRobin wokwenza izinto zibhede impela kuSevisi eyimfihlo yeNdlovukazi ibuyile, ihlangabezana no-Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.	So the Batman and Robin of getting things terribly wrong on Her Majesty's Secret Service are back in action, encountering Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.	Ngakho ke uBatman noRobin wokwenza izinto zibhede impela kuSevisi eyimfihlo yeNdlovukazi ibuyile, ihlangabezana no-Olga Kurylenko's beautiful femme fatale Ophelia Bulletova.	0.39200225472450256
ds_ntrex_zu	936	zu	Lapho ke, uprime minister uyadobeka ngokushesha kwimpucuzeko zasozigidi othi yena angaxazulula izinkinga zamakhompuyutha: the sinister Jason Volta, edlalwa ngu Jake Lacy.	Meanwhile, the prime minister is falling dangerously under the spell of the charismatic tech billionaire who claims he can solve Britain's computer woes: the sinister Jason Volta, played by Jake Lacy.	Lapho ke, uprime minister uyadobeka ngokushesha kwimpucuzeko zasozigidi othi yena angaxazulula izinkinga zamakhompuyutha: the sinister Jason Volta, edlalwa ngu Jake Lacy.	0.4172309339046478
ds_ntrex_zu	937	zu	U-English no Bough baqala uhambo lwabooluyindida: becashe njengo weta, baqala umlilo kwindawo yokudlela eFrance; baqala inkinga bezishushumbisa ngesikebhe sikanokusho iVolta; noEnglish okususe indida ngenkathi efunda  ukusebenzisa iVirtual Reality headset ukuzijwyeza indlu kaVolt.	English and Bough begin their odyssey of farcical high-jinks: disguised as waiters, they set fire to a flash French restaurant; they create mayhem smuggling themselves aboard Volta's luxury yacht; and English triggers pure anarchy as he attempts to use a Virtual Reality headset to familiarise himself with the interior of Volta's house.	U-English no Bough baqala uhambo lwabooluyindida: becashe njengo weta, baqala umlilo kwindawo yokudlela eFrance; baqala inkinga bezishushumbisa ngesikebhe sikanokusho iVolta; noEnglish okususe indida ngenkathi efunda  ukusebenzisa iVirtual Reality headset ukuzijwyeza indlu kaVolt.	0.314436138
ds_ntrex_zu	938	zu	Yonke imizamo yenziwe ukwenza ngcono isiqephu sokugcina noma sinobungane nomfutho, kune TV yezingane mayelana nayo yonke into.	All the stops are certainly pulled out for that last sequence, but as amiable and boisterous as it is, there's quite a bit of kids' TV about the whole thing.	Yonke imizamo yenziwe ukwenza ngcono isiqephu sokugcina noma sinobungane nomfutho, kune TV yezingane mayelana nayo yonke into.	0.3390970528125763
ds_ntrex_zu	939	zu	Okuvamisile impela.	Pretty moderate stuff.	Okuvamisile impela.	0.433635414
ds_ntrex_zu	940	zu	Futhi njengamanye amafilimu kaJohnny English angikwazanga ukuzibamba: umkhakha wezamafilimu eBritain  awukwazanga ukunika uRowan Atkinson indawo ekhombisa khle ithalente lakhe?	And as with the other Johnny English films I couldn't help thinking: can't the British film industry give Rowan Atkinson a role that really does justice to his talent?	Futhi njengamanye amafilimu kaJohnny English angikwazanga ukuzibamba: umkhakha wezamafilimu eBritain  awukwazanga ukunika uRowan Atkinson indawo ekhombisa khle ithalente lakhe?	0.35118964314460754
ds_ntrex_zu	941	zu	ULabour uyaphika ukuthi besungula icebo lokuba uBritons ukusebenza izinsuku ezine kodwa kukhokhelwe izinsuku ezinhlanu	Labour denies it is devising a plan for Britons to work a four day week but be paid for five days	ULabour uyaphika ukuthi besungula icebo lokuba uBritons ukusebenza izinsuku ezine kodwa kukhokhelwe izinsuku ezinhlanu	0.35965651273727417
ds_ntrex_zu	942	zu	Iqembu lika Jeremy Corbyn le- Labour ukucabanga icebo elimangalisayo elizobona uBritons esebenza izinsulu ezine – kodwa akhokhelwe ezinhlanu.	Jeremy Corbyn's Labour Party is to consider a radical plan which will see Britons working a four day week - but getting paid for five.	Iqembu lika Jeremy Corbyn le- Labour ukucabanga icebo elimangalisayo elizobona uBritons esebenza izinsulu ezine – kodwa akhokhelwe ezinhlanu.	0.386188805
ds_ntrex_zu	943	zu	Iqembu libike ukuthi lifuna abaphathi benkampani ukuba badlulise inzuzo eyenziwe nge-Artificial Intelligence (AI) kubasebenzi ngokubanika usuku olwengeziwe.	The party reportedly wants company bosses to pass on savings made through the artificial intelligence (AI) revolution to workers by giving them an extra day off.	Iqembu libike ukuthi lifuna abaphathi benkampani ukuba badlulise inzuzo eyenziwe nge-Artificial Intelligence (AI) kubasebenzi ngokubanika usuku olwengeziwe.	0.47322022914886475
ds_ntrex_zu	944	zu	Kubonakala abasebenzi bethokozela izinsuku ezintathu zempela sonto – kodwa bahole imali efanayo.	It would see employees enjoy a three-day weekend - but still take home the same pay.	Kubonakala abasebenzi bethokozela izinsuku ezintathu zempela sonto – kodwa bahole imali efanayo.	0.3831764757633209
ds_ntrex_zu	945	zu	Imithombo ithi lombono ungafanela inhloso yezomnotho yeqembu kanye nohlelo ukuguqulela isizwe kubasebenzi.	Sources said the idea would 'fit' with the party's economic agenda and plans to tilt the country in favour of workers.	Imithombo ithi lombono ungafanela inhloso yezomnotho yeqembu kanye nohlelo ukuguqulela isizwe kubasebenzi.	0.36567187309265137
ds_ntrex_zu	946	zu	Ukushintshela kwizinsuku ezine kugunyazwe i-Trades Union Congress njengendlela yokuthatha ithuba lokushimtsha ummnotho.	Shifting to a four-day week has been endorsed by the Trades Union Congress as a way for workers to take advantage of the changing economy.	Ukushintshela kwizinsuku ezine kugunyazwe i-Trades Union Congress njengendlela yokuthatha ithuba lokushimtsha ummnotho.	0.3713807761669159
ds_ntrex_zu	947	zu	Umthombo Labour Party osukhulile utshele The Sunday Times: 'Ukuhlolwa kwepholisi kulindeleke ukuba kwenziwa phambi kokuphela konyaka.	A senior Labour Party source told The Sunday Times: 'A policy review is expected to be announced before the end of the year.	Umthombo Labour Party osukhulile utshele The Sunday Times: 'Ukuhlolwa kwepholisi kulindeleke ukuba kwenziwa phambi kokuphela konyaka.	0.47169962525367737
ds_ntrex_zu	948	zu	'Ngeke kwenzeke ngobusuku kodwa ngeznsuku ezine esontweni kodwa ukusebenza izinsuku ezine kuyinto elangazelwe yindlela yeqembu yokubhalansa kabusha umnotho uvune abasebenzi kanye nomqondo wonke womkhakha.'	'It won't happen overnight but a four-day working week is an aspiration that fits in with the party's approach to rebalancing the economy in favour of the worker as well as the party's overall industrial strategy.'	'Ngeke kwenzeke ngobusuku kodwa ngeznsuku ezine esontweni kodwa ukusebenza izinsuku ezine kuyinto elangazelwe yindlela yeqembu yokubhalansa kabusha umnotho uvune abasebenzi kanye nomqondo wonke womkhakha.'	0.3220975697040558
ds_ntrex_zu	949	zu	ILabour Party angeke ngeyokuqala ukutusa isu, neGreen Party ezibophezela kwizinsuku ezine zokusebenza ngesikhathi se2017 general election campaign yayo.	The Labour Party would not be the first to endorse such an idea, with the Green Party pledging a four-day working week during its 2017 general election campaign.	ILabour Party angeke ngeyokuqala ukutusa isu, neGreen Party ezibophezela kwizinsuku ezine zokusebenza ngesikhathi se2017 general election campaign yayo.	0.36312001943588257
ds_ntrex_zu	950	zu	Inhloso ayikasekwa iLabour Party yonke, noma kunjalo.	The aspiration is currently not being endorsed by the Labour Party as a whole, however.	Inhloso ayikasekwa iLabour Party yonke, noma kunjalo.	0.48782149
ds_ntrex_zu	951	zu	Okhulumela i-Labour Party uthe: 'Umsebenzi wezinsuku ezine akuyona ipholisi yenhlangano futhi akucatshangwa nhlobo yiqembu.'	A Labour Party spokesman said: 'A four-day working week is not party policy and it is not being considered by the party.'	Okhulumela i-Labour Party uthe: 'Umsebenzi wezinsuku ezine akuyona ipholisi yenhlangano futhi akucatshangwa nhlobo yiqembu.'	0.3833563029766083
ds_ntrex_zu	952	zu	Shadow Chancellor John McDonnell usebenzise inkomfa yesonto eledlule leLabour ukuveza umbono wakhe ngesocialist revolution kumnotho.	Shadow Chancellor John McDonnell used last week's Labour conference to flesh out his vision for a socialist revolution in the economy.	Shadow Chancellor John McDonnell usebenzise inkomfa yesonto eledlule leLabour ukuveza umbono wakhe ngesocialist revolution kumnotho.	0.5294015407562256
ds_ntrex_zu	953	zu	Mnz McDonnell uthe uzimisele ukuqwaba futhi amandla abuye ‘kubaqondisi abangaziwa’ ‘nabazuzi’ kumafemu omhiqizo.	Mr McDonnell said he was determined to claw back power from 'faceless directors' and 'profiteers' at utility firms.	Mnz McDonnell uthe uzimisele ukuqwaba futhi amandla abuye 'kubaqondisi abangaziwa' 'nabazuzi' kumafemu omhiqizo.	0.42808887362480164
